Symbol,Entry Date,Exit Date,Quantity,Buy Value,Sell Value,Actualised Profit,Buy Price Per Unit,Sell Price Per Unit,Buy Condition 50 DMA,Buy Condition 200 DMA,Entry 50 DMA Value,Entry 200 DMA Value,DMA Diff on Entry,Sell Condition 50 DMA,Sell Condition 200 DMA,Exit 50 DMA Value,Exit 200 DMA Value,DMA Diff on Exit,Buy Verdict,Current Price,Price Change Since Sell,Sell Verdict,Opportunity Cost/Gain,Actualised Profit (Formatted),Entry FY,Exit FY
VBL,2024-03-13,2024-08-16,1,1385.1,1430.0,44.9,1385.1,1430.0,+3.47%,+35.57%,536.42,409.42,+31.02%,-9.53%,+4.49%,626.89,542.76,+15.50%,Good call,459.3500061035156,-67.88%,Good call,-970.65,44.90,FY 2023-24,FY 2024-25
VBL,2024-03-13,2024-08-16,7,9695.7,10010.0,314.3,1385.1000000000001,1430.0,+3.47%,+35.57%,536.42,409.42,+31.02%,-9.53%,+4.49%,626.89,542.76,+15.50%,Good call,459.3500061035156,-67.88%,Good call,"-6,794.55",314.30,FY 2023-24,FY 2024-25
TATAPOWER,2024-03-13,2024-09-03,45,17016.75,19525.5,2508.75,378.15,433.9,+0.26%,+32.45%,367.13,277.90,+32.11%,+0.72%,+11.38%,428.33,387.32,+10.59%,Good call,400.25,-7.76%,Good call,"-1,514.25","2,508.75",FY 2023-24,FY 2024-25
BANKBARODA,2024-03-13,2024-09-17,50,13165.0,11960.0,-1205.0,263.3,239.2,+3.69%,+22.82%,236.63,199.77,+18.45%,-3.43%,-3.13%,239.74,238.99,+0.31%,Bad call,273.6499938964844,14.40%,Wrong early sell,"1,722.50","-1,205.00",FY 2023-24,FY 2024-25
HAL,2024-03-13,2024-09-17,3,9197.7,13334.25,4136.55,3065.9,4444.75,+1.14%,+34.66%,2965.32,2227.24,+33.14%,-8.03%,+14.47%,4796.56,3853.85,+24.46%,Good call,4756.7998046875,7.02%,Wrong early sell,936.15,"4,136.55",FY 2023-24,FY 2024-25
HAL,2024-03-13,2024-09-17,2,6131.9,8889.5,2757.6,3065.95,4444.75,+1.14%,+34.66%,2965.32,2227.24,+33.14%,-8.03%,+14.47%,4796.56,3853.85,+24.46%,Good call,4756.7998046875,7.02%,Wrong early sell,624.10,"2,757.60",FY 2023-24,FY 2024-25
TATAMOTORS,2024-03-13,2024-09-18,3,2971.35,2932.35,-39.0,990.4499999999999,977.4499999999999,+9.17%,+39.92%,878.38,685.35,+28.17%,-8.76%,+2.23%,1045.43,933.00,+12.05%,Bad call,403.29998779296875,-58.74%,Good call,"-1,722.45",-39.00,FY 2023-24,FY 2024-25
TATAMOTORS,2024-03-13,2024-09-18,5,4952.25,4887.25,-65.0,990.45,977.45,+9.17%,+39.92%,878.38,685.35,+28.17%,-8.76%,+2.23%,1045.43,933.00,+12.05%,Bad call,403.29998779296875,-58.74%,Good call,"-2,870.75",-65.00,FY 2023-24,FY 2024-25
TATAMOTORS,2024-03-13,2024-09-18,3,2971.35,2932.35,-39.0,990.4499999999999,977.4499999999999,+9.17%,+39.92%,878.38,685.35,+28.17%,-8.76%,+2.23%,1045.43,933.00,+12.05%,Bad call,403.29998779296875,-58.74%,Good call,"-1,722.45",-39.00,FY 2023-24,FY 2024-25
NCC,2024-03-13,2024-10-23,85,18283.5,24505.5,6222.0,215.1,288.3,-2.24%,+28.03%,212.13,161.98,+30.96%,-7.00%,+5.14%,307.68,272.15,+13.05%,Good call,213.5500030517578,-25.93%,Good call,"-6,353.75","6,222.00",FY 2023-24,FY 2024-25
NCC,2024-03-13,2024-10-23,15,3226.5,4324.5,1098.0,215.1,288.3,-2.24%,+28.03%,212.13,161.98,+30.96%,-7.00%,+5.14%,307.68,272.15,+13.05%,Good call,213.5500030517578,-25.93%,Good call,"-1,121.25","1,098.00",FY 2023-24,FY 2024-25
NCC,2024-03-13,2024-10-23,16,3441.6,4612.8,1171.2,215.1,288.3,-2.24%,+28.03%,212.13,161.98,+30.96%,-7.00%,+5.14%,307.68,272.15,+13.05%,Good call,213.5500030517578,-25.93%,Good call,"-1,196.00","1,171.20",FY 2023-24,FY 2024-25
BBL,2024-03-22,2024-10-22,2,5495.9,9040.2,3544.3,2747.95,4520.1,+2.96%,+32.74%,2613.15,2027.00,+28.92%,-8.23%,+15.05%,4813.93,3839.81,+25.37%,Good call,3025.199951171875,-33.07%,Good call,"-2,989.80","3,544.30",FY 2023-24,FY 2024-25
BBL,2024-03-22,2024-10-22,3,8243.85,13560.15,5316.3,2747.9500000000003,4520.05,+2.96%,+32.74%,2613.15,2027.00,+28.92%,-8.23%,+15.05%,4813.93,3839.81,+25.37%,Good call,3025.199951171875,-33.07%,Good call,"-4,484.55","5,316.30",FY 2023-24,FY 2024-25
BBL,2024-03-22,2024-10-22,1,2747.95,4519.7,1771.75,2747.95,4519.7,+2.96%,+32.74%,2613.15,2027.00,+28.92%,-8.23%,+15.05%,4813.93,3839.81,+25.37%,Good call,3025.199951171875,-33.07%,Good call,"-1,494.50","1,771.75",FY 2023-24,FY 2024-25
BBL,2024-03-22,2024-10-22,1,2747.95,4519.2,1771.25,2747.95,4519.2,+2.96%,+32.74%,2613.15,2027.00,+28.92%,-8.23%,+15.05%,4813.93,3839.81,+25.37%,Good call,3025.199951171875,-33.06%,Good call,"-1,494.00","1,771.25",FY 2023-24,FY 2024-25
BBL,2024-03-22,2024-10-22,1,2747.95,4519.0,1771.05,2747.95,4519.0,+2.96%,+32.74%,2613.15,2027.00,+28.92%,-8.23%,+15.05%,4813.93,3839.81,+25.37%,Good call,3025.199951171875,-33.06%,Good call,"-1,493.80","1,771.05",FY 2023-24,FY 2024-25
BBL,2024-03-22,2024-10-22,2,5495.9,9032.4,3536.5,2747.95,4516.2,+2.96%,+32.74%,2613.15,2027.00,+28.92%,-8.23%,+15.05%,4813.93,3839.81,+25.37%,Good call,3025.199951171875,-33.01%,Good call,"-2,982.00","3,536.50",FY 2023-24,FY 2024-25
BBL,2024-03-22,2024-10-22,2,5495.9,9031.8,3535.9,2747.95,4515.9,+2.96%,+32.74%,2613.15,2027.00,+28.92%,-8.23%,+15.05%,4813.93,3839.81,+25.37%,Good call,3025.199951171875,-33.01%,Good call,"-2,981.40","3,535.90",FY 2023-24,FY 2024-25
ANANTRAJ,2024-03-22,2024-10-25,100,30565.0,65155.0,34590.0,305.65,651.55,-7.59%,+20.80%,326.69,249.91,+30.72%,-1.56%,+44.66%,670.29,456.12,+46.95%,Good call,630.75,-3.19%,Good call,"-2,080.00","34,590.00",FY 2023-24,FY 2024-25
CDSL,2024-03-22,2024-10-25,3,5379.0,4164.45,-1214.55,1793.0,1388.1499999999999,-2.31%,+18.98%,899.16,738.25,+21.80%,-2.88%,+26.26%,1449.23,1114.78,+30.00%,Bad call,1636.5,17.89%,Wrong early sell,745.05,"-1,214.55",FY 2023-24,FY 2024-25
CDSL,2024-03-22,2024-10-25,5,8965.0,6940.75,-2024.25,1793.0,1388.15,-2.31%,+18.98%,899.16,738.25,+21.80%,-2.88%,+26.26%,1449.23,1114.78,+30.00%,Bad call,1636.5,17.89%,Wrong early sell,"1,241.75","-2,024.25",FY 2023-24,FY 2024-25
CDSL,2024-03-22,2024-10-25,3,5379.0,4164.45,-1214.55,1793.0,1388.1499999999999,-2.31%,+18.98%,899.16,738.25,+21.80%,-2.88%,+26.26%,1449.23,1114.78,+30.00%,Bad call,1636.5,17.89%,Wrong early sell,745.05,"-1,214.55",FY 2023-24,FY 2024-25
CDSL,2024-03-22,2024-10-25,6,10758.0,8328.9,-2429.1,1793.0,1388.1499999999999,-2.31%,+18.98%,899.16,738.25,+21.80%,-2.88%,+26.26%,1449.23,1114.78,+30.00%,Bad call,1636.5,17.89%,Wrong early sell,"1,490.10","-2,429.10",FY 2023-24,FY 2024-25
ICICIBANK,2024-03-26,2024-04-15,28,30371.6,30690.8,319.2,1084.7,1096.1,+3.96%,+10.64%,1025.64,963.66,+6.43%,+1.44%,+9.02%,1045.94,973.21,+7.47%,Good call,1377.5999755859375,25.68%,Wrong early sell,"7,882.00",319.20,FY 2023-24,FY 2024-25
CDSL,2024-03-27,2024-10-25,2,3413.8,2776.3,-637.5,1706.9,1388.15,-7.62%,+11.72%,896.88,741.66,+20.93%,-2.88%,+26.26%,1449.23,1114.78,+30.00%,Bad call,1636.5,17.89%,Wrong early sell,496.70,-637.50,FY 2023-24,FY 2024-25
CDSL,2024-03-27,2024-10-25,11,18777.0,15269.65,-3507.35,1707.0,1388.1499999999999,-7.62%,+11.72%,896.88,741.66,+20.93%,-2.88%,+26.26%,1449.23,1114.78,+30.00%,Bad call,1636.5,17.89%,Wrong early sell,"2,731.85","-3,507.35",FY 2023-24,FY 2024-25
CDSL,2024-03-27,2024-10-25,3,5120.85,4164.45,-956.4,1706.95,1388.1499999999999,-7.62%,+11.72%,896.88,741.66,+20.93%,-2.88%,+26.26%,1449.23,1114.78,+30.00%,Bad call,1636.5,17.89%,Wrong early sell,745.05,-956.40,FY 2023-24,FY 2024-25
VBL,2024-04-09,2024-08-16,14,20118.0,20020.0,-98.0,1437.0,1430.0,+2.33%,+33.03%,558.80,429.83,+30.00%,-9.53%,+4.49%,626.89,542.76,+15.50%,Bad call,459.3500061035156,-67.88%,Good call,"-13,589.10",-98.00,FY 2024-25,FY 2024-25
ADANIGREEN,2024-04-15,2024-05-10,5,9189.75,8590.25,-599.5,1837.95,1718.05,-2.82%,+37.95%,1867.83,1315.80,+41.95%,-7.48%,+23.74%,1853.40,1385.78,+33.74%,Bad call,1017.0999755859375,-40.80%,Good call,"-3,504.75",-599.50,FY 2024-25,FY 2024-25
VBL,2024-04-15,2024-08-16,3,4105.65,4290.0,184.35,1368.55,1430.0,-2.08%,+27.02%,562.11,433.34,+29.72%,-9.53%,+4.49%,626.89,542.76,+15.50%,Good call,459.3500061035156,-67.88%,Good call,"-2,911.95",184.35,FY 2024-25,FY 2024-25
VBL,2024-04-15,2024-08-16,2,2737.1,2860.0,122.9,1368.55,1430.0,-2.08%,+27.02%,562.11,433.34,+29.72%,-9.53%,+4.49%,626.89,542.76,+15.50%,Good call,459.3500061035156,-67.88%,Good call,"-1,941.30",122.90,FY 2024-25,FY 2024-25
VBL,2024-04-15,2024-08-16,5,6842.75,7150.0,307.25,1368.55,1430.0,-2.08%,+27.02%,562.11,433.34,+29.72%,-9.53%,+4.49%,626.89,542.76,+15.50%,Good call,459.3500061035156,-67.88%,Good call,"-4,853.25",307.25,FY 2024-25,FY 2024-25
FCL,2024-04-15,2024-08-26,1,375.75,370.8,-4.95,375.75,370.8,-1.81%,+12.69%,380.43,331.49,+14.76%,-0.82%,+1.76%,370.91,361.51,+2.60%,Bad call,254.00999450683594,-31.50%,Good call,-116.79,-4.95,FY 2024-25,FY 2024-25
FCL,2024-04-15,2024-08-26,1,375.75,370.8,-4.95,375.75,370.8,-1.81%,+12.69%,380.43,331.49,+14.76%,-0.82%,+1.76%,370.91,361.51,+2.60%,Bad call,254.00999450683594,-31.50%,Good call,-116.79,-4.95,FY 2024-25,FY 2024-25
FCL,2024-04-15,2024-08-26,1,375.75,370.8,-4.95,375.75,370.8,-1.81%,+12.69%,380.43,331.49,+14.76%,-0.82%,+1.76%,370.91,361.51,+2.60%,Bad call,254.00999450683594,-31.50%,Good call,-116.79,-4.95,FY 2024-25,FY 2024-25
FCL,2024-04-15,2024-08-26,1,375.75,370.8,-4.95,375.75,370.8,-1.81%,+12.69%,380.43,331.49,+14.76%,-0.82%,+1.76%,370.91,361.51,+2.60%,Bad call,254.00999450683594,-31.50%,Good call,-116.79,-4.95,FY 2024-25,FY 2024-25
FCL,2024-04-15,2024-08-26,1,375.75,370.75,-5.0,375.75,370.75,-1.81%,+12.69%,380.43,331.49,+14.76%,-0.82%,+1.76%,370.91,361.51,+2.60%,Bad call,254.00999450683594,-31.49%,Good call,-116.74,-5.00,FY 2024-25,FY 2024-25
FCL,2024-04-15,2024-08-26,1,375.75,370.75,-5.0,375.75,370.75,-1.81%,+12.69%,380.43,331.49,+14.76%,-0.82%,+1.76%,370.91,361.51,+2.60%,Bad call,254.00999450683594,-31.49%,Good call,-116.74,-5.00,FY 2024-25,FY 2024-25
FCL,2024-04-15,2024-08-26,1,375.75,370.75,-5.0,375.75,370.75,-1.81%,+12.69%,380.43,331.49,+14.76%,-0.82%,+1.76%,370.91,361.51,+2.60%,Bad call,254.00999450683594,-31.49%,Good call,-116.74,-5.00,FY 2024-25,FY 2024-25
FCL,2024-04-15,2024-08-26,1,375.75,370.75,-5.0,375.75,370.75,-1.81%,+12.69%,380.43,331.49,+14.76%,-0.82%,+1.76%,370.91,361.51,+2.60%,Bad call,254.00999450683594,-31.49%,Good call,-116.74,-5.00,FY 2024-25,FY 2024-25
FCL,2024-04-15,2024-08-26,7,2630.25,2594.9,-35.35,375.75,370.7,-1.81%,+12.69%,380.43,331.49,+14.76%,-0.82%,+1.76%,370.91,361.51,+2.60%,Bad call,254.00999450683594,-31.48%,Good call,-816.83,-35.35,FY 2024-25,FY 2024-25
FCL,2024-04-15,2024-08-26,3,1127.25,1112.1,-15.15,375.75,370.7,-1.81%,+12.69%,380.43,331.49,+14.76%,-0.82%,+1.76%,370.91,361.51,+2.60%,Bad call,254.00999450683594,-31.48%,Good call,-350.07,-15.15,FY 2024-25,FY 2024-25
FCL,2024-04-15,2024-08-26,4,1503.0,1482.6,-20.4,375.75,370.65,-1.81%,+12.69%,380.43,331.49,+14.76%,-0.82%,+1.76%,370.91,361.51,+2.60%,Bad call,254.00999450683594,-31.47%,Good call,-466.56,-20.40,FY 2024-25,FY 2024-25
FCL,2024-04-15,2024-08-26,8,3006.0,2965.2,-40.8,375.75,370.65,-1.81%,+12.69%,380.43,331.49,+14.76%,-0.82%,+1.76%,370.91,361.51,+2.60%,Bad call,254.00999450683594,-31.47%,Good call,-933.12,-40.80,FY 2024-25,FY 2024-25
FCL,2024-04-15,2024-08-26,2,751.6,741.3,-10.3,375.8,370.65,-1.81%,+12.69%,380.43,331.49,+14.76%,-0.82%,+1.76%,370.91,361.51,+2.60%,Bad call,254.00999450683594,-31.47%,Good call,-233.28,-10.30,FY 2024-25,FY 2024-25
FCL,2024-04-15,2024-08-26,1,375.8,370.65,-5.15,375.8,370.65,-1.81%,+12.69%,380.43,331.49,+14.76%,-0.82%,+1.76%,370.91,361.51,+2.60%,Bad call,254.00999450683594,-31.47%,Good call,-116.64,-5.15,FY 2024-25,FY 2024-25
FCL,2024-04-15,2024-08-26,2,751.6,741.3,-10.3,375.8,370.65,-1.81%,+12.69%,380.43,331.49,+14.76%,-0.82%,+1.76%,370.91,361.51,+2.60%,Bad call,254.00999450683594,-31.47%,Good call,-233.28,-10.30,FY 2024-25,FY 2024-25
FCL,2024-04-15,2024-08-26,3,1127.4,1111.95,-15.45,375.8,370.65000000000003,-1.81%,+12.69%,380.43,331.49,+14.76%,-0.82%,+1.76%,370.91,361.51,+2.60%,Bad call,254.00999450683594,-31.47%,Good call,-349.92,-15.45,FY 2024-25,FY 2024-25
FCL,2024-04-15,2024-08-26,37,13904.6,13714.05,-190.55,375.8,370.65,-1.81%,+12.69%,380.43,331.49,+14.76%,-0.82%,+1.76%,370.91,361.51,+2.60%,Bad call,254.00999450683594,-31.47%,Good call,"-4,315.68",-190.55,FY 2024-25,FY 2024-25
TINNARUBR,2024-04-15,2024-09-06,17,13226.0,29733.0,16507.0,778.0,1749.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Good call,975.5,-44.23%,Good call,"-13,149.50","16,507.00",FY 2024-25,FY 2024-25
BBL,2024-04-15,2024-10-22,1,3213.9,4515.6,1301.7,3213.9,4515.6,+10.55%,+46.81%,2835.84,2135.55,+32.79%,-8.23%,+15.05%,4813.93,3839.81,+25.37%,Good call,3025.199951171875,-33.01%,Good call,"-1,490.40","1,301.70",FY 2024-25,FY 2024-25
BBL,2024-04-15,2024-10-22,1,3213.9,4515.6,1301.7,3213.9,4515.6,+10.55%,+46.81%,2835.84,2135.55,+32.79%,-8.23%,+15.05%,4813.93,3839.81,+25.37%,Good call,3025.199951171875,-33.01%,Good call,"-1,490.40","1,301.70",FY 2024-25,FY 2024-25
BBL,2024-04-15,2024-10-22,2,6427.9,9031.2,2603.3,3213.95,4515.6,+10.55%,+46.81%,2835.84,2135.55,+32.79%,-8.23%,+15.05%,4813.93,3839.81,+25.37%,Good call,3025.199951171875,-33.01%,Good call,"-2,980.80","2,603.30",FY 2024-25,FY 2024-25
BBL,2024-04-15,2024-10-22,1,3214.575,4515.6,1301.025,3214.575,4515.6,+10.55%,+46.81%,2835.84,2135.55,+32.79%,-8.23%,+15.05%,4813.93,3839.81,+25.37%,Good call,3025.199951171875,-33.01%,Good call,"-1,490.40","1,301.03",FY 2024-25,FY 2024-25
BBL,2024-04-15,2024-10-22,1,3213.9,4515.6,1301.7,3213.9,4515.6,+10.55%,+46.81%,2835.84,2135.55,+32.79%,-8.23%,+15.05%,4813.93,3839.81,+25.37%,Good call,3025.199951171875,-33.01%,Good call,"-1,490.40","1,301.70",FY 2024-25,FY 2024-25
BBL,2024-04-15,2024-10-22,1,3213.9,4529.2,1315.3,3213.9,4529.2,+10.55%,+46.81%,2835.84,2135.55,+32.79%,-8.23%,+15.05%,4813.93,3839.81,+25.37%,Good call,3025.199951171875,-33.21%,Good call,"-1,504.00","1,315.30",FY 2024-25,FY 2024-25
BBL,2024-04-15,2024-10-22,2,6427.9,9058.4,2630.5,3213.95,4529.2,+10.55%,+46.81%,2835.84,2135.55,+32.79%,-8.23%,+15.05%,4813.93,3839.81,+25.37%,Good call,3025.199951171875,-33.21%,Good call,"-3,008.00","2,630.50",FY 2024-25,FY 2024-25
BBL,2024-04-15,2024-10-22,1,3214.575,4529.2,1314.625,3214.575,4529.2,+10.55%,+46.81%,2835.84,2135.55,+32.79%,-8.23%,+15.05%,4813.93,3839.81,+25.37%,Good call,3025.199951171875,-33.21%,Good call,"-1,504.00","1,314.62",FY 2024-25,FY 2024-25
INDHOTEL,2024-04-15,2024-10-23,1,595.2,655.95,60.75,595.2,655.95,+5.99%,+32.16%,560.47,449.45,+24.70%,-2.13%,+11.00%,671.03,591.66,+13.41%,Good call,746.5499877929688,13.81%,Wrong early sell,90.60,60.75,FY 2024-25,FY 2024-25
INDHOTEL,2024-04-15,2024-10-23,7,4166.4,4591.65,425.25,595.1999999999999,655.9499999999999,+5.99%,+32.16%,560.47,449.45,+24.70%,-2.13%,+11.00%,671.03,591.66,+13.41%,Good call,746.5499877929688,13.81%,Wrong early sell,634.20,425.25,FY 2024-25,FY 2024-25
INDHOTEL,2024-04-15,2024-10-23,42,24998.4,27562.5,2564.1,595.2,656.25,+5.99%,+32.16%,560.47,449.45,+24.70%,-2.13%,+11.00%,671.03,591.66,+13.41%,Good call,746.5499877929688,13.76%,Wrong early sell,"3,792.60","2,564.10",FY 2024-25,FY 2024-25
TATAMOTORS,2024-05-13,2024-09-18,4,3845.6,3909.8,64.2,961.4,977.45,-3.28%,+23.68%,977.81,764.63,+27.88%,-8.76%,+2.23%,1045.43,933.00,+12.05%,Good call,403.29998779296875,-58.74%,Good call,"-2,296.60",64.20,FY 2024-25,FY 2024-25
TATAMOTORS,2024-05-13,2024-09-18,18,17306.1,17594.1,288.0,961.4499999999999,977.4499999999999,-3.28%,+23.68%,977.81,764.63,+27.88%,-8.76%,+2.23%,1045.43,933.00,+12.05%,Good call,403.29998779296875,-58.74%,Good call,"-10,334.70",288.00,FY 2024-25,FY 2024-25
TATAMOTORS,2024-05-13,2024-09-18,30,28845.0,29323.5,478.5,961.5,977.45,-3.28%,+23.68%,977.81,764.63,+27.88%,-8.76%,+2.23%,1045.43,933.00,+12.05%,Good call,403.29998779296875,-58.74%,Good call,"-17,224.50",478.50,FY 2024-25,FY 2024-25
MOTILALOFS,2024-05-15,2024-07-08,1,2278.2,546.05,-1732.15,2278.2,546.05,+17.47%,-23.28%,482.59,738.91,-34.69%,-8.28%,-21.42%,593.78,693.08,-14.33%,Bad call,1058.9000244140625,93.92%,Wrong early sell,512.85,"-1,732.15",FY 2024-25,FY 2024-25
MOTILALOFS,2024-05-15,2024-07-08,1,2278.2,546.05,-1732.15,2278.2,546.05,+17.47%,-23.28%,482.59,738.91,-34.69%,-8.28%,-21.42%,593.78,693.08,-14.33%,Bad call,1058.9000244140625,93.92%,Wrong early sell,512.85,"-1,732.15",FY 2024-25,FY 2024-25
MOTILALOFS,2024-05-15,2024-07-08,4,9113.4,2184.2,-6929.2,2278.35,546.05,+17.47%,-23.28%,482.59,738.91,-34.69%,-8.28%,-21.42%,593.78,693.08,-14.33%,Bad call,1058.9000244140625,93.92%,Wrong early sell,"2,051.40","-6,929.20",FY 2024-25,FY 2024-25
MOTILALOFS,2024-05-15,2024-07-08,4,9114.0,2184.2,-6929.8,2278.5,546.05,+17.47%,-23.28%,482.59,738.91,-34.69%,-8.28%,-21.42%,593.78,693.08,-14.33%,Bad call,1058.9000244140625,93.92%,Wrong early sell,"2,051.40","-6,929.80",FY 2024-25,FY 2024-25
CANBK,2024-05-15,2024-08-05,250,29237.5,26237.5,-3000.0,116.95,104.95,+1.78%,+31.23%,109.90,85.23,+28.94%,-9.08%,+3.68%,111.77,98.01,+14.03%,Bad call,129.1300048828125,23.04%,Wrong early sell,"6,045.00","-3,000.00",FY 2024-25,FY 2024-25
ANGELONE,2024-05-15,2024-08-21,10,25970.0,27433.0,1463.0,2597.0,2743.3,-2.78%,+2.99%,2708.58,2556.83,+5.94%,+15.29%,-3.39%,2300.28,2744.95,-16.20%,Good call,2577.0,-6.06%,Good call,"-1,663.00","1,463.00",FY 2024-25,FY 2024-25
KPIGREEN,2024-05-15,2024-10-09,10,9865.5,8236.0,-1629.5,986.55,823.6,+13.66%,+90.64%,577.48,344.30,+67.72%,-7.57%,+1.49%,597.32,543.97,+9.81%,Bad call,522.2000122070312,-36.60%,Good call,"-3,014.00","-1,629.50",FY 2024-25,FY 2024-25
KPIGREEN,2024-05-15,2024-10-09,10,9865.5,8236.0,-1629.5,986.55,823.6,+13.66%,+90.64%,577.48,344.30,+67.72%,-7.57%,+1.49%,597.32,543.97,+9.81%,Bad call,522.2000122070312,-36.60%,Good call,"-3,014.00","-1,629.50",FY 2024-25,FY 2024-25
